Municipality name [ CITY NAME],Region name [REGION NAME],Department name [ DEPT ]
Bourguignon-sous-Montbavin,Hauts-de-France,Aisne
La Bouteille,Hauts-de-France,Aisne
Braine,Hauts-de-France,Aisne
Brancourt-en-Laonnois,Hauts-de-France,Aisne
Brancourt-le-Grand,Hauts-de-France,Aisne
Brasles,Hauts-de-France,Aisne
Bray-Saint-Christophe,Hauts-de-France,Aisne
Braye,Hauts-de-France,Aisne
Braye-en-Laonnois,Hauts-de-France,Aisne
Braye-en-Thiérache,Hauts-de-France,Aisne
Brécy,Hauts-de-France,Aisne
Brenelle,Hauts-de-France,Aisne
Breny,Hauts-de-France,Aisne
Brie,Hauts-de-France,Aisne
Brissay-Choigny,Hauts-de-France,Aisne
Brissy-Hamégicourt,Hauts-de-France,Aisne
Brumetz,Hauts-de-France,Aisne
Brunehamel,Hauts-de-France,Aisne
Bruyères-et-Montbérault,Hauts-de-France,Aisne
Bruyères-sur-Fère,Hauts-de-France,Aisne
Bruys,Hauts-de-France,Aisne
Bucilly,Hauts-de-France,Aisne
Bucy-le-Long,Hauts-de-France,Aisne
Bucy-lès-Cerny,Hauts-de-France,Aisne
Bucy-lès-Pierrepont,Hauts-de-France,Aisne
Buire,Hauts-de-France,Aisne
Buironfosse,Hauts-de-France,Aisne
Burelles,Hauts-de-France,Aisne
Bussiares,Hauts-de-France,Aisne
Buzancy,Hauts-de-France,Aisne
Caillouël-Crépigny,Hauts-de-France,Aisne
Camelin,Hauts-de-France,Aisne
La Capelle,Hauts-de-France,Aisne
Castres,Hauts-de-France,Aisne
Le Catelet,Hauts-de-France,Aisne
Caulaincourt,Hauts-de-France,Aisne
Caumont,Hauts-de-France,Aisne
Celles-lès-Condé,Hauts-de-France,Aisne
Celles-sur-Aisne,Hauts-de-France,Aisne
Cerizy,Hauts-de-France,Aisne
Cerny-en-Laonnois,Hauts-de-France,Aisne
Cerny-lès-Bucy,Hauts-de-France,Aisne
Cerseuil,Hauts-de-France,Aisne
Cessières,Hauts-de-France,Aisne
Chacrise,Hauts-de-France,Aisne
Chaillevois,Hauts-de-France,Aisne
Chalandry,Hauts-de-France,Aisne
Chambry,Hauts-de-France,Aisne
Chamouille,Hauts-de-France,Aisne
Champs,Hauts-de-France,Aisne
Chaourse,Hauts-de-France,Aisne
La Chapelle-sur-Chézy,Hauts-de-France,Aisne
Charly-sur-Marne,Hauts-de-France,Aisne
Le Charmel,Hauts-de-France,Aisne
Charmes,Hauts-de-France,Aisne
Chartèves,Hauts-de-France,Aisne
Chassemy,Hauts-de-France,Aisne
Château-Thierry,Hauts-de-France,Aisne
Châtillon-lès-Sons,Hauts-de-France,Aisne
Châtillon-sur-Oise,Hauts-de-France,Aisne
Chaudardes,Hauts-de-France,Aisne
Chaudun,Hauts-de-France,Aisne
Chauny,Hauts-de-France,Aisne
Chavignon,Hauts-de-France,Aisne
Chavigny,Hauts-de-France,Aisne
Chavonne,Hauts-de-France,Aisne
Chérêt,Hauts-de-France,Aisne
Chermizy-Ailles,Hauts-de-France,Aisne
Chéry-Chartreuve,Hauts-de-France,Aisne
Chéry-lès-Pouilly,Hauts-de-France,Aisne
Chéry-lès-Rozoy,Hauts-de-France,Aisne
Chevennes,Hauts-de-France,Aisne
Chevregny,Hauts-de-France,Aisne
Chevresis-Monceau,Hauts-de-France,Aisne
Chézy-en-Orxois,Hauts-de-France,Aisne
Chézy-sur-Marne,Hauts-de-France,Aisne
Chierry,Hauts-de-France,Aisne
Chigny,Hauts-de-France,Aisne
Chivres-en-Laonnois,Hauts-de-France,Aisne
Chivres-Val,Hauts-de-France,Aisne
Chivy-lès-Étouvelles,Hauts-de-France,Aisne
Chouy,Hauts-de-France,Aisne
Cierges,Hauts-de-France,Aisne
Cilly,Hauts-de-France,Aisne
Ciry-Salsogne,Hauts-de-France,Aisne
Clacy-et-Thierret,Hauts-de-France,Aisne
Clairfontaine,Hauts-de-France,Aisne
Clamecy,Hauts-de-France,Aisne
Clastres,Hauts-de-France,Aisne
Clermont-les-Fermes,Hauts-de-France,Aisne
Coincy,Hauts-de-France,Aisne
Coingt,Hauts-de-France,Aisne
Colligis-Crandelain,Hauts-de-France,Aisne
Colonfay,Hauts-de-France,Aisne
Commenchon,Hauts-de-France,Aisne
Concevreux,Hauts-de-France,Aisne
Condé-en-Brie,Hauts-de-France,Aisne
Condé-sur-Aisne,Hauts-de-France,Aisne
Condé-sur-Suippe,Hauts-de-France,Aisne
Condren,Hauts-de-France,Aisne
Connigis,Hauts-de-France,Aisne
Contescourt,Hauts-de-France,Aisne
Corbeny,Hauts-de-France,Aisne
Corcy,Hauts-de-France,Aisne
Coucy-la-Ville,Hauts-de-France,Aisne
Coucy-le-Château-Auffrique,Hauts-de-France,Aisne
Coucy-lès-Eppes,Hauts-de-France,Aisne
Coulonges-Cohan,Hauts-de-France,Aisne
Coupru,Hauts-de-France,Aisne
Courbes,Hauts-de-France,Aisne
Courboin,Hauts-de-France,Aisne
Courcelles-sur-Vesle,Hauts-de-France,Aisne
Courchamps,Hauts-de-France,Aisne
Courmelles,Hauts-de-France,Aisne
Courmont,Hauts-de-France,Aisne
Courtemont-Varennes,Hauts-de-France,Aisne
Courtrizy-et-Fussigny,Hauts-de-France,Aisne
Couvrelles,Hauts-de-France,Aisne
Couvron-et-Aumencourt,Hauts-de-France,Aisne
Coyolles,Hauts-de-France,Aisne
Cramaille,Hauts-de-France,Aisne
Craonne,Hauts-de-France,Aisne
Craonnelle,Hauts-de-France,Aisne
Crécy-au-Mont,Hauts-de-France,Aisne
Crécy-sur-Serre,Hauts-de-France,Aisne
Crépy,Hauts-de-France,Aisne
Crézancy,Hauts-de-France,Aisne
Croix-Fonsomme,Hauts-de-France,Aisne
La Croix-sur-Ourcq,Hauts-de-France,Aisne
Crouttes-sur-Marne,Hauts-de-France,Aisne
Crouy,Hauts-de-France,Aisne
Crupilly,Hauts-de-France,Aisne
Cuffies,Hauts-de-France,Aisne
Cugny,Hauts-de-France,Aisne
Cuirieux,Hauts-de-France,Aisne
Cuiry-Housse,Hauts-de-France,Aisne
Cuiry-lès-Chaudardes,Hauts-de-France,Aisne
Cuiry-lès-Iviers,Hauts-de-France,Aisne
Cuissy-et-Geny,Hauts-de-France,Aisne
Cuisy-en-Almont,Hauts-de-France,Aisne
Cutry,Hauts-de-France,Aisne
Cys-la-Commune,Hauts-de-France,Aisne
Cœuvres-et-Valsery,Hauts-de-France,Aisne
Dagny-Lambercy,Hauts-de-France,Aisne
Dallon,Hauts-de-France,Aisne
Dammard,Hauts-de-France,Aisne
Dampleux,Hauts-de-France,Aisne
Danizy,Hauts-de-France,Aisne
Dercy,Hauts-de-France,Aisne
Deuillet,Hauts-de-France,Aisne
Dhuizel,Hauts-de-France,Aisne
Dhuys et Morin-en-Brie,Hauts-de-France,Aisne
Dizy-le-Gros,Hauts-de-France,Aisne
Dohis,Hauts-de-France,Aisne
Dolignon,Hauts-de-France,Aisne
Dommiers,Hauts-de-France,Aisne
Domptin,Hauts-de-France,Aisne
Dorengt,Hauts-de-France,Aisne
Douchy,Hauts-de-France,Aisne
Dravegny,Hauts-de-France,Aisne
Droizy,Hauts-de-France,Aisne
Dury,Hauts-de-France,Aisne
Ébouleau,Hauts-de-France,Aisne
Effry,Hauts-de-France,Aisne
Englancourt,Hauts-de-France,Aisne
Épagny,Hauts-de-France,Aisne
Éparcy,Hauts-de-France,Aisne
Épaux-Bézu,Hauts-de-France,Aisne
Épieds,Hauts-de-France,Aisne
L' Épine-aux-Bois,Hauts-de-France,Aisne
Eppes,Hauts-de-France,Aisne
Erlon,Hauts-de-France,Aisne
Erloy,Hauts-de-France,Aisne
Esquéhéries,Hauts-de-France,Aisne
Essigny-le-Grand,Hauts-de-France,Aisne
Essigny-le-Petit,Hauts-de-France,Aisne
Essises,Hauts-de-France,Aisne
Essômes-sur-Marne,Hauts-de-France,Aisne
Estrées,Hauts-de-France,Aisne
Étampes-sur-Marne,Hauts-de-France,Aisne
Étaves-et-Bocquiaux,Hauts-de-France,Aisne
Étouvelles,Hauts-de-France,Aisne
Étréaupont,Hauts-de-France,Aisne
Étreillers,Hauts-de-France,Aisne
Étrépilly,Hauts-de-France,Aisne
Étreux,Hauts-de-France,Aisne
Évergnicourt,Hauts-de-France,Aisne
Faucoucourt,Hauts-de-France,Aisne
Faverolles,Hauts-de-France,Aisne
Fayet,Hauts-de-France,Aisne
La Fère,Hauts-de-France,Aisne
Fère-en-Tardenois,Hauts-de-France,Aisne
La Ferté-Chevresis,Hauts-de-France,Aisne
La Ferté-Milon,Hauts-de-France,Aisne
Fesmy-le-Sart,Hauts-de-France,Aisne
Festieux,Hauts-de-France,Aisne
Fieulaine,Hauts-de-France,Aisne
Filain,Hauts-de-France,Aisne
La Flamengrie,Hauts-de-France,Aisne
Flavigny-le-Grand-et-Beaurain,Hauts-de-France,Aisne
Flavy-le-Martel,Hauts-de-France,Aisne
Fleury,Hauts-de-France,Aisne
Fluquières,Hauts-de-France,Aisne
Folembray,Hauts-de-France,Aisne
Fonsomme,Hauts-de-France,Aisne
Fontaine-lès-Clercs,Hauts-de-France,Aisne
Fontaine-lès-Vervins,Hauts-de-France,Aisne
Fontaine-Notre-Dame,Hauts-de-France,Aisne
Fontaine-Uterte,Hauts-de-France,Aisne
Fontenelle,Hauts-de-France,Aisne
Fontenoy,Hauts-de-France,Aisne
Foreste,Hauts-de-France,Aisne
Fossoy,Hauts-de-France,Aisne
Fourdrain,Hauts-de-France,Aisne
Francilly-Selency,Hauts-de-France,Aisne
Franqueville,Hauts-de-France,Aisne
Fresnes,Hauts-de-France,Aisne
Fresnes-en-Tardenois,Hauts-de-France,Aisne
Fresnoy-le-Grand,Hauts-de-France,Aisne
Fressancourt,Hauts-de-France,Aisne
Frières-Faillouël,Hauts-de-France,Aisne
Froidestrées,Hauts-de-France,Aisne
Froidmont-Cohartille,Hauts-de-France,Aisne
Gandelu,Hauts-de-France,Aisne
Gauchy,Hauts-de-France,Aisne
Gercy,Hauts-de-France,Aisne
Gergny,Hauts-de-France,Aisne
Germaine,Hauts-de-France,Aisne
Gernicourt,Hauts-de-France,Aisne
Gibercourt,Hauts-de-France,Aisne
Gizy,Hauts-de-France,Aisne
Gland,Hauts-de-France,Aisne
Goudelancourt-lès-Berrieux,Hauts-de-France,Aisne
Goudelancourt-lès-Pierrepont,Hauts-de-France,Aisne
Goussancourt,Hauts-de-France,Aisne
Gouy,Hauts-de-France,Aisne
Grand-Rozoy,Hauts-de-France,Aisne
Grand-Verly,Hauts-de-France,Aisne
Grandlup-et-Fay,Hauts-de-France,Aisne
Grandrieux,Hauts-de-France,Aisne
Gricourt,Hauts-de-France,Aisne
Grisolles,Hauts-de-France,Aisne
Gronard,Hauts-de-France,Aisne
Grougis,Hauts-de-France,Aisne
Grugies,Hauts-de-France,Aisne
Guignicourt,Hauts-de-France,Aisne
Guise,Hauts-de-France,Aisne
Guivry,Hauts-de-France,Aisne
Guny,Hauts-de-France,Aisne
Guyencourt,Hauts-de-France,Aisne
Hannapes,Hauts-de-France,Aisne
Happencourt,Hauts-de-France,Aisne
Haramont,Hauts-de-France,Aisne
Harcigny,Hauts-de-France,Aisne
Hargicourt,Hauts-de-France,Aisne
Harly,Hauts-de-France,Aisne
Hartennes-et-Taux,Hauts-de-France,Aisne
Hary,Hauts-de-France,Aisne
Hautevesnes,Hauts-de-France,Aisne
Hauteville,Hauts-de-France,Aisne
Haution,Hauts-de-France,Aisne
La Hérie,Hauts-de-France,Aisne
Le Hérie-la-Viéville,Hauts-de-France,Aisne
Hinacourt,Hauts-de-France,Aisne
Hirson,Hauts-de-France,Aisne
Holnon,Hauts-de-France,Aisne
Homblières,Hauts-de-France,Aisne
Houry,Hauts-de-France,Aisne
Housset,Hauts-de-France,Aisne
Iron,Hauts-de-France,Aisne
Itancourt,Hauts-de-France,Aisne
Iviers,Hauts-de-France,Aisne
Jaulgonne,Hauts-de-France,Aisne
Jeancourt,Hauts-de-France,Aisne
Jeantes,Hauts-de-France,Aisne
Joncourt,Hauts-de-France,Aisne
Jouaignes,Hauts-de-France,Aisne
Jumencourt,Hauts-de-France,Aisne
Jumigny,Hauts-de-France,Aisne
Jussy,Hauts-de-France,Aisne
Juvigny,Hauts-de-France,Aisne
Juvincourt-et-Damary,Hauts-de-France,Aisne
Laffaux,Hauts-de-France,Aisne
Laigny,Hauts-de-France,Aisne
Lanchy,Hauts-de-France,Aisne
Landifay-et-Bertaignemont,Hauts-de-France,Aisne
Landouzy-la-Cour,Hauts-de-France,Aisne
Landouzy-la-Ville,Hauts-de-France,Aisne
Landricourt,Hauts-de-France,Aisne
Laniscourt,Hauts-de-France,Aisne
Laon,Hauts-de-France,Aisne
Lappion,Hauts-de-France,Aisne
Largny-sur-Automne,Hauts-de-France,Aisne
Latilly,Hauts-de-France,Aisne
Launoy,Hauts-de-France,Aisne
Laval-en-Laonnois,Hauts-de-France,Aisne
Lavaqueresse,Hauts-de-France,Aisne
Laversine,Hauts-de-France,Aisne
Lehaucourt,Hauts-de-France,Aisne
Lemé,Hauts-de-France,Aisne
Lempire,Hauts-de-France,Aisne
Lerzy,Hauts-de-France,Aisne
Leschelle,Hauts-de-France,Aisne
Lesdins,Hauts-de-France,Aisne
Lesges,Hauts-de-France,Aisne
Lesquielles-Saint-Germain,Hauts-de-France,Aisne
Leuilly-sous-Coucy,Hauts-de-France,Aisne
Leury,Hauts-de-France,Aisne
Leuze,Hauts-de-France,Aisne
Levergies,Hauts-de-France,Aisne
Lhuys,Hauts-de-France,Aisne
Licy-Clignon,Hauts-de-France,Aisne
Lierval,Hauts-de-France,Aisne
Liesse-Notre-Dame,Hauts-de-France,Aisne
Liez,Hauts-de-France,Aisne
Limé,Hauts-de-France,Aisne
Lislet,Hauts-de-France,Aisne
Lizy,Hauts-de-France,Aisne
Logny-lès-Aubenton,Hauts-de-France,Aisne
Longpont,Hauts-de-France,Aisne
Lor,Hauts-de-France,Aisne
Louâtre,Hauts-de-France,Aisne
Loupeigne,Hauts-de-France,Aisne
Lucy-le-Bocage,Hauts-de-France,Aisne
Lugny,Hauts-de-France,Aisne
Luzoir,Hauts-de-France,Aisne
Ly-Fontaine,Hauts-de-France,Aisne
Maast-et-Violaine,Hauts-de-France,Aisne
Mâchecourt,Hauts-de-France,Aisne
Macogny,Hauts-de-France,Aisne
Macquigny,Hauts-de-France,Aisne
Magny-la-Fosse,Hauts-de-France,Aisne
Maissemy,Hauts-de-France,Aisne
Maizy,Hauts-de-France,Aisne
La Malmaison,Hauts-de-France,Aisne
Malzy,Hauts-de-France,Aisne
Manicamp,Hauts-de-France,Aisne
Marchais,Hauts-de-France,Aisne
Marcy,Hauts-de-France,Aisne
Marcy-sous-Marle,Hauts-de-France,Aisne
Marest-Dampcourt,Hauts-de-France,Aisne
Mareuil-en-Dôle,Hauts-de-France,Aisne
Marfontaine,Hauts-de-France,Aisne
Margival,Hauts-de-France,Aisne
Marigny-en-Orxois,Hauts-de-France,Aisne
Marizy-Saint-Mard,Hauts-de-France,Aisne
Marizy-Sainte-Geneviève,Hauts-de-France,Aisne
Marle,Hauts-de-France,Aisne
Marly-Gomont,Hauts-de-France,Aisne
Martigny,Hauts-de-France,Aisne
Martigny-Courpierre,Hauts-de-France,Aisne
Mauregny-en-Haye,Hauts-de-France,Aisne
Mayot,Hauts-de-France,Aisne
Mennessis,Hauts-de-France,Aisne
Menneville,Hauts-de-France,Aisne
Mennevret,Hauts-de-France,Aisne
Mercin-et-Vaux,Hauts-de-France,Aisne
Merlieux-et-Fouquerolles,Hauts-de-France,Aisne
Mesbrecourt-Richecourt,Hauts-de-France,Aisne
Mesnil-Saint-Laurent,Hauts-de-France,Aisne
Meurival,Hauts-de-France,Aisne
Mézières-sur-Oise,Hauts-de-France,Aisne
Mézy-Moulins,Hauts-de-France,Aisne
Missy-aux-Bois,Hauts-de-France,Aisne
Missy-lès-Pierrepont,Hauts-de-France,Aisne
Missy-sur-Aisne,Hauts-de-France,Aisne
Molain,Hauts-de-France,Aisne
Molinchart,Hauts-de-France,Aisne
Monampteuil,Hauts-de-France,Aisne
Monceau-le-Neuf-et-Faucouzy,Hauts-de-France,Aisne
Monceau-le-Waast,Hauts-de-France,Aisne
Monceau-lès-Leups,Hauts-de-France,Aisne
Monceau-sur-Oise,Hauts-de-France,Aisne
Mondrepuis,Hauts-de-France,Aisne
Monnes,Hauts-de-France,Aisne
Mons-en-Laonnois,Hauts-de-France,Aisne
Mont-d'Origny,Hauts-de-France,Aisne
Mont-Notre-Dame,Hauts-de-France,Aisne
Mont-Saint-Jean,Hauts-de-France,Aisne
Mont-Saint-Martin,Hauts-de-France,Aisne
Mont-Saint-Père,Hauts-de-France,Aisne
Montaigu,Hauts-de-France,Aisne
Montbavin,Hauts-de-France,Aisne
Montbrehain,Hauts-de-France,Aisne
Montchâlons,Hauts-de-France,Aisne
Montcornet,Hauts-de-France,Aisne
Montescourt-Lizerolles,Hauts-de-France,Aisne
Montfaucon,Hauts-de-France,Aisne
Montgobert,Hauts-de-France,Aisne
Montgru-Saint-Hilaire,Hauts-de-France,Aisne
Monthenault,Hauts-de-France,Aisne
Monthiers,Hauts-de-France,Aisne
Monthurel,Hauts-de-France,Aisne
Montigny-en-Arrouaise,Hauts-de-France,Aisne
Montigny-l'Allier,Hauts-de-France,Aisne
Montigny-le-Franc,Hauts-de-France,Aisne
Montigny-Lengrain,Hauts-de-France,Aisne
Montigny-lès-Condé,Hauts-de-France,Aisne
Montigny-sous-Marle,Hauts-de-France,Aisne
Montigny-sur-Crécy,Hauts-de-France,Aisne
Montlevon,Hauts-de-France,Aisne
Montloué,Hauts-de-France,Aisne
Montreuil-aux-Lions,Hauts-de-France,Aisne
Morcourt,Hauts-de-France,Aisne
Morgny-en-Thiérache,Hauts-de-France,Aisne
Morsain,Hauts-de-France,Aisne
Mortefontaine,Hauts-de-France,Aisne
Mortiers,Hauts-de-France,Aisne
Moulins,Hauts-de-France,Aisne
Moussy-Verneuil,Hauts-de-France,Aisne
Moÿ-de-l'Aisne,Hauts-de-France,Aisne
Muret-et-Crouttes,Hauts-de-France,Aisne
Muscourt,Hauts-de-France,Aisne
Nampcelles-la-Cour,Hauts-de-France,Aisne
Nampteuil-sous-Muret,Hauts-de-France,Aisne
Nanteuil-la-Fosse,Hauts-de-France,Aisne
Nanteuil-Notre-Dame,Hauts-de-France,Aisne
Nauroy,Hauts-de-France,Aisne
Nesles-la-Montagne,Hauts-de-France,Aisne
Neufchâtel-sur-Aisne,Hauts-de-France,Aisne
Neuflieux,Hauts-de-France,Aisne
Neuilly-Saint-Front,Hauts-de-France,Aisne
Neuve-Maison,Hauts-de-France,Aisne
La Neuville-Bosmont,Hauts-de-France,Aisne
La Neuville-en-Beine,Hauts-de-France,Aisne
La Neuville-Housset,Hauts-de-France,Aisne
La Neuville-lès-Dorengt,Hauts-de-France,Aisne
Neuville-Saint-Amand,Hauts-de-France,Aisne
Neuville-sur-Ailette,Hauts-de-France,Aisne
Neuville-sur-Margival,Hauts-de-France,Aisne
Neuvillette,Hauts-de-France,Aisne
Nizy-le-Comte,Hauts-de-France,Aisne
Nogent-l'Artaud,Hauts-de-France,Aisne
Nogentel,Hauts-de-France,Aisne
Noircourt,Hauts-de-France,Aisne
Noroy-sur-Ourcq,Hauts-de-France,Aisne
Le Nouvion-en-Thiérache,Hauts-de-France,Aisne
Nouvion-et-Catillon,Hauts-de-France,Aisne
Nouvion-le-Comte,Hauts-de-France,Aisne
Nouvion-le-Vineux,Hauts-de-France,Aisne
Nouvron-Vingré,Hauts-de-France,Aisne
Noyales,Hauts-de-France,Aisne
Noyant-et-Aconin,Hauts-de-France,Aisne
Ognes,Hauts-de-France,Aisne
Ohis,Hauts-de-France,Aisne
Oigny-en-Valois,Hauts-de-France,Aisne
Oisy,Hauts-de-France,Aisne
Ollezy,Hauts-de-France,Aisne
Omissy,Hauts-de-France,Aisne
Orainville,Hauts-de-France,Aisne
Orgeval,Hauts-de-France,Aisne
Origny-en-Thiérache,Hauts-de-France,Aisne
Origny-Sainte-Benoite,Hauts-de-France,Aisne
Osly-Courtil,Hauts-de-France,Aisne
Ostel,Hauts-de-France,Aisne
Oulches-la-Vallée-Foulon,Hauts-de-France,Aisne
Oulchy-la-Ville,Hauts-de-France,Aisne
Oulchy-le-Château,Hauts-de-France,Aisne
Paars,Hauts-de-France,Aisne
Paissy,Hauts-de-France,Aisne
Pancy-Courtecon,Hauts-de-France,Aisne
Papleux,Hauts-de-France,Aisne
Parcy-et-Tigny,Hauts-de-France,Aisne
Parfondeval,Hauts-de-France,Aisne
Parfondru,Hauts-de-France,Aisne
Pargnan,Hauts-de-France,Aisne
Pargny-Filain,Hauts-de-France,Aisne
Pargny-la-Dhuys,Hauts-de-France,Aisne
Pargny-les-Bois,Hauts-de-France,Aisne
Parpeville,Hauts-de-France,Aisne
Pasly,Hauts-de-France,Aisne
Passy-en-Valois,Hauts-de-France,Aisne
Passy-sur-Marne,Hauts-de-France,Aisne
Pavant,Hauts-de-France,Aisne
Pernant,Hauts-de-France,Aisne
Petit-Verly,Hauts-de-France,Aisne
Pierremande,Hauts-de-France,Aisne
Pierrepont,Hauts-de-France,Aisne
Pignicourt,Hauts-de-France,Aisne
Pinon,Hauts-de-France,Aisne
Pithon,Hauts-de-France,Aisne
Pleine-Selve,Hauts-de-France,Aisne
Le Plessier-Huleu,Hauts-de-France,Aisne
Ploisy,Hauts-de-France,Aisne
Plomion,Hauts-de-France,Aisne
Ployart-et-Vaurseine,Hauts-de-France,Aisne
Pommiers,Hauts-de-France,Aisne
Pont-Arcy,Hauts-de-France,Aisne
Pont-Saint-Mard,Hauts-de-France,Aisne
Pontavert,Hauts-de-France,Aisne
Pontru,Hauts-de-France,Aisne
Pontruet,Hauts-de-France,Aisne
Pouilly-sur-Serre,Hauts-de-France,Aisne
Prémont,Hauts-de-France,Aisne
Prémontré,Hauts-de-France,Aisne
Presles-et-Boves,Hauts-de-France,Aisne
Presles-et-Thierny,Hauts-de-France,Aisne
Priez,Hauts-de-France,Aisne
Prisces,Hauts-de-France,Aisne
Proisy,Hauts-de-France,Aisne
Proix,Hauts-de-France,Aisne
Prouvais,Hauts-de-France,Aisne
Proviseux-et-Plesnoy,Hauts-de-France,Aisne
Puiseux-en-Retz,Hauts-de-France,Aisne
Puisieux-et-Clanlieu,Hauts-de-France,Aisne
Quierzy,Hauts-de-France,Aisne
Quincy-Basse,Hauts-de-France,Aisne
Quincy-sous-le-Mont,Hauts-de-France,Aisne
Raillimont,Hauts-de-France,Aisne
Ramicourt,Hauts-de-France,Aisne
Regny,Hauts-de-France,Aisne
Remaucourt,Hauts-de-France,Aisne
Remies,Hauts-de-France,Aisne
Remigny,Hauts-de-France,Aisne
Renansart,Hauts-de-France,Aisne
Renneval,Hauts-de-France,Aisne
Résigny,Hauts-de-France,Aisne
Ressons-le-Long,Hauts-de-France,Aisne
Retheuil,Hauts-de-France,Aisne
Reuilly-Sauvigny,Hauts-de-France,Aisne
Ribeauville,Hauts-de-France,Aisne
Ribemont,Hauts-de-France,Aisne
Rocourt-Saint-Martin,Hauts-de-France,Aisne
Rocquigny,Hauts-de-France,Aisne
Rogécourt,Hauts-de-France,Aisne
Rogny,Hauts-de-France,Aisne
Romeny-sur-Marne,Hauts-de-France,Aisne
Romery,Hauts-de-France,Aisne
Ronchères,Hauts-de-France,Aisne
Roucy,Hauts-de-France,Aisne
Rougeries,Hauts-de-France,Aisne
Roupy,Hauts-de-France,Aisne
Rouvroy,Hauts-de-France,Aisne
Rouvroy-sur-Serre,Hauts-de-France,Aisne
Royaucourt-et-Chailvet,Hauts-de-France,Aisne
Rozet-Saint-Albin,Hauts-de-France,Aisne
Rozières-sur-Crise,Hauts-de-France,Aisne
Rozoy-Bellevalle,Hauts-de-France,Aisne
Rozoy-sur-Serre,Hauts-de-France,Aisne
Saconin-et-Breuil,Hauts-de-France,Aisne
Sains-Richaumont,Hauts-de-France,Aisne
Saint-Algis,Hauts-de-France,Aisne
Saint-Aubin,Hauts-de-France,Aisne
Saint-Bandry,Hauts-de-France,Aisne
Saint-Christophe-à-Berry,Hauts-de-France,Aisne
Saint-Clément,Hauts-de-France,Aisne
Saint-Erme-Outre-et-Ramecourt,Hauts-de-France,Aisne
Saint-Eugène,Hauts-de-France,Aisne
Saint-Gengoulph,Hauts-de-France,Aisne
Saint-Gobain,Hauts-de-France,Aisne
Saint-Gobert,Hauts-de-France,Aisne
Saint-Mard,Hauts-de-France,Aisne
Saint-Martin-Rivière,Hauts-de-France,Aisne
Saint-Michel,Hauts-de-France,Aisne
Saint-Nicolas-aux-Bois,Hauts-de-France,Aisne
Saint-Paul-aux-Bois,Hauts-de-France,Aisne
Saint-Pierre-Aigle,Hauts-de-France,Aisne
Saint-Pierre-lès-Franqueville,Hauts-de-France,Aisne
Saint-Pierremont,Hauts-de-France,Aisne
Saint-Quentin,Hauts-de-France,Aisne
Saint-Rémy-Blanzy,Hauts-de-France,Aisne
Saint-Simon,Hauts-de-France,Aisne
Saint-Thibaut,Hauts-de-France,Aisne
Saint-Thomas,Hauts-de-France,Aisne
Sainte-Croix,Hauts-de-France,Aisne
Sainte-Geneviève,Hauts-de-France,Aisne
Sainte-Preuve,Hauts-de-France,Aisne
Samoussy,Hauts-de-France,Aisne
Sancy-les-Cheminots,Hauts-de-France,Aisne
Saponay,Hauts-de-France,Aisne
Saulchery,Hauts-de-France,Aisne
Savy,Hauts-de-France,Aisne
Seboncourt,Hauts-de-France,Aisne
Selens,Hauts-de-France,Aisne
La Selve,Hauts-de-France,Aisne
Septmonts,Hauts-de-France,Aisne
Les Septvallons,Hauts-de-France,Aisne
Septvaux,Hauts-de-France,Aisne
Sequehart,Hauts-de-France,Aisne
Serain,Hauts-de-France,Aisne
Seraucourt-le-Grand,Hauts-de-France,Aisne
Serches,Hauts-de-France,Aisne
Sergy,Hauts-de-France,Aisne
Seringes-et-Nesles,Hauts-de-France,Aisne
Sermoise,Hauts-de-France,Aisne
Servais,Hauts-de-France,Aisne
Serval,Hauts-de-France,Aisne
Séry-lès-Mézières,Hauts-de-France,Aisne
Silly-la-Poterie,Hauts-de-France,Aisne
Sinceny,Hauts-de-France,Aisne
Sissonne,Hauts-de-France,Aisne
Sissy,Hauts-de-France,Aisne
Soissons,Hauts-de-France,Aisne
Soize,Hauts-de-France,Aisne
Sommelans,Hauts-de-France,Aisne
Sommeron,Hauts-de-France,Aisne
Sommette-Eaucourt,Hauts-de-France,Aisne
Sons-et-Ronchères,Hauts-de-France,Aisne
Sorbais,Hauts-de-France,Aisne
Soucy,Hauts-de-France,Aisne
Soupir,Hauts-de-France,Aisne
Le Sourd,Hauts-de-France,Aisne
Surfontaine,Hauts-de-France,Aisne
Suzy,Hauts-de-France,Aisne
Taillefontaine,Hauts-de-France,Aisne
Tannières,Hauts-de-France,Aisne
Tartiers,Hauts-de-France,Aisne
Tavaux-et-Pontséricourt,Hauts-de-France,Aisne
Tergnier,Hauts-de-France,Aisne
Terny-Sorny,Hauts-de-France,Aisne
Thenailles,Hauts-de-France,Aisne
Thenelles,Hauts-de-France,Aisne
Thiernu,Hauts-de-France,Aisne
Le Thuel,Hauts-de-France,Aisne
Torcy-en-Valois,Hauts-de-France,Aisne
Toulis-et-Attencourt,Hauts-de-France,Aisne
Travecy,Hauts-de-France,Aisne
Trefcon,Hauts-de-France,Aisne
Trélou-sur-Marne,Hauts-de-France,Aisne
Troësnes,Hauts-de-France,Aisne
Trosly-Loire,Hauts-de-France,Aisne
Trucy,Hauts-de-France,Aisne
Tugny-et-Pont,Hauts-de-France,Aisne
Tupigny,Hauts-de-France,Aisne
Ugny-le-Gay,Hauts-de-France,Aisne
